,user_id,movie_id,recommendation_rank,module_source
0,1,1354,1,content_based
1,1,92,2,content_based
2,1,505,3,content_based
3,1,322,4,content_based
4,1,583,5,content_based
5,1,159,6,content_based
6,1,213,7,content_based
7,1,1104,8,content_based
8,1,1006,9,content_based
9,1,1593,10,content_based
10,1,1493,11,content_based
11,1,1334,12,content_based
12,1,1109,13,content_based
13,1,1062,14,content_based
14,1,823,15,content_based
15,1,848,16,content_based
16,1,966,17,content_based
17,1,847,18,content_based
18,1,807,19,content_based
19,1,1410,20,content_based
20,1,1522,21,content_based
21,1,604,22,content_based
22,1,421,23,content_based
23,1,1674,24,content_based
24,1,489,25,content_based
25,1,611,26,content_based
26,1,1452,27,content_based
27,1,1123,28,content_based
28,1,1669,29,content_based
29,1,1131,30,content_based
30,1,603,31,content_based
31,1,619,32,content_based
32,1,1601,33,content_based
33,1,709,34,content_based
34,1,822,35,content_based
35,1,1077,36,content_based
36,1,1081,37,content_based
37,1,1090,38,content_based
38,1,581,39,content_based
39,1,640,40,content_based
40,1,277,41,content_based
41,1,1068,42,content_based
42,1,1136,43,content_based
43,1,1353,44,content_based
44,1,1273,45,content_based
45,1,809,46,content_based
46,1,70,47,content_based
47,1,730,48,content_based
48,1,1581,49,content_based
49,1,356,50,content_based
50,2,1284,1,content_based
51,2,1280,2,content_based
52,2,1598,3,content_based
53,2,742,4,content_based
54,2,130,5,content_based
55,2,1477,6,content_based
56,2,1625,7,content_based
57,2,939,8,content_based
58,2,1491,9,content_based
59,2,592,10,content_based
60,2,1651,11,content_based
61,2,987,12,content_based
62,2,1226,13,content_based
63,2,1258,14,content_based
64,2,1379,15,content_based
65,2,903,16,content_based
66,2,321,17,content_based
67,2,1637,18,content_based
68,2,256,19,content_based
69,2,1611,20,content_based
70,2,500,21,content_based
71,2,1276,22,content_based
72,2,786,23,content_based
73,2,819,24,content_based
74,2,261,25,content_based
75,2,1270,26,content_based
76,2,1281,27,content_based
77,2,508,28,content_based
78,2,137,29,content_based
79,2,222,30,content_based
80,2,1302,31,content_based
81,2,1117,32,content_based
82,2,1152,33,content_based
83,2,1608,34,content_based
84,2,1241,35,content_based
85,2,1061,36,content_based
86,2,1389,37,content_based
87,2,289,38,content_based
88,2,193,39,content_based
89,2,887,40,content_based
90,2,1668,41,content_based
91,2,1486,42,content_based
92,2,942,43,content_based
93,2,1224,44,content_based
94,2,146,45,content_based
95,2,1457,46,content_based
96,2,1517,47,content_based
97,2,1349,48,content_based
98,2,204,49,content_based
99,2,281,50,content_based
100,3,172,1,content_based
101,3,1618,2,content_based
102,3,1518,3,content_based
103,3,435,4,content_based
104,3,192,5,content_based
105,3,41,6,content_based
106,3,1096,7,content_based
107,3,523,8,content_based
108,3,154,9,content_based
109,3,916,10,content_based
110,3,50,11,content_based
111,3,210,12,content_based
112,3,1469,13,content_based
113,3,416,14,content_based
114,3,276,15,content_based
115,3,491,16,content_based
116,3,843,17,content_based
117,3,261,18,content_based
118,3,304,19,content_based
119,3,500,20,content_based
120,3,88,21,content_based
121,3,1427,22,content_based
122,3,922,23,content_based
123,3,103,24,content_based
124,3,612,25,content_based
125,3,1478,26,content_based
126,3,364,27,content_based
127,3,96,28,content_based
128,3,621,29,content_based
129,3,204,30,content_based
130,3,348,31,content_based
131,3,664,32,content_based
132,3,503,33,content_based
133,3,357,34,content_based
134,3,1482,35,content_based
135,3,1317,36,content_based
136,3,506,37,content_based
137,3,663,38,content_based
138,3,553,39,content_based
139,3,934,40,content_based
140,3,622,41,content_based
141,3,649,42,content_based
142,3,403,43,content_based
143,3,369,44,content_based
144,3,524,45,content_based
145,3,395,46,content_based
146,3,458,47,content_based
147,3,932,48,content_based
148,3,692,49,content_based
149,3,230,50,content_based
150,4,1413,1,content_based
151,4,1415,2,content_based
152,4,929,3,content_based
153,4,155,4,content_based
154,4,1325,5,content_based
155,4,397,6,content_based
156,4,811,7,content_based
157,4,709,8,content_based
158,4,56,9,content_based
159,4,464,10,content_based
160,4,528,11,content_based
161,4,1100,12,content_based
162,4,1150,13,content_based
163,4,1478,14,content_based
164,4,660,15,content_based
165,4,1290,16,content_based
166,4,15,17,content_based
167,4,1267,18,content_based
168,4,1077,19,content_based
169,4,1532,20,content_based
170,4,1450,21,content_based
171,4,273,22,content_based
172,4,1489,23,content_based
173,4,1272,24,content_based
174,4,939,25,content_based
175,4,1017,26,content_based
176,4,1523,27,content_based
177,4,808,28,content_based
178,4,790,29,content_based
179,4,1237,30,content_based
180,4,723,31,content_based
181,4,69,32,content_based
182,4,283,33,content_based
183,4,239,34,content_based
184,4,1448,35,content_based
185,4,996,36,content_based
