,user_id,movie_id,recommendation_rank,module_source
0,1,12,1,VGCF
1,1,318,2,VGCF
2,1,527,3,VGCF
3,1,86,4,VGCF
4,1,100,5,VGCF
5,1,56,6,VGCF
6,1,64,7,VGCF
7,1,185,8,VGCF
8,1,276,9,VGCF
9,1,535,10,VGCF
10,1,371,11,VGCF
11,1,480,12,VGCF
12,1,735,13,VGCF
13,1,1073,14,VGCF
14,1,277,15,VGCF
15,1,129,16,VGCF
16,1,357,17,VGCF
17,1,715,18,VGCF
18,1,174,19,VGCF
19,1,98,20,VGCF
20,1,23,21,VGCF
21,1,496,22,VGCF
22,1,537,23,VGCF
23,1,235,24,VGCF
24,1,69,25,VGCF
25,1,509,26,VGCF
26,1,283,27,VGCF
27,1,202,28,VGCF
28,1,428,29,VGCF
29,1,70,30,VGCF
30,1,558,31,VGCF
31,1,284,32,VGCF
32,1,582,33,VGCF
33,1,10,34,VGCF
34,1,514,35,VGCF
35,1,186,36,VGCF
36,1,150,37,VGCF
37,1,707,38,VGCF
38,1,97,39,VGCF
39,1,154,40,VGCF
40,1,508,41,VGCF
41,1,1048,42,VGCF
42,1,419,43,VGCF
43,1,663,44,VGCF
44,1,286,45,VGCF
45,1,160,46,VGCF
46,1,134,47,VGCF
47,1,114,48,VGCF
48,1,430,49,VGCF
49,1,451,50,VGCF
50,2,303,1,VGCF
51,2,322,2,VGCF
52,2,690,3,VGCF
53,2,307,4,VGCF
54,2,15,5,VGCF
55,2,20,6,VGCF
56,2,1226,7,VGCF
57,2,313,8,VGCF
58,2,248,9,VGCF
59,2,676,10,VGCF
60,2,245,11,VGCF
61,2,270,12,VGCF
62,2,538,13,VGCF
63,2,340,14,VGCF
64,2,301,15,VGCF
65,2,9,16,VGCF
66,2,713,17,VGCF
67,2,292,18,VGCF
68,2,50,19,VGCF
69,2,748,20,VGCF
70,2,124,21,VGCF
71,2,328,22,VGCF
72,2,126,23,VGCF
73,2,936,24,VGCF
74,2,181,25,VGCF
75,2,315,26,VGCF
76,2,257,27,VGCF
77,2,7,28,VGCF
78,2,744,29,VGCF
79,2,316,30,VGCF
80,2,298,31,VGCF
81,2,125,32,VGCF
82,2,297,33,VGCF
83,2,117,34,VGCF
84,2,750,35,VGCF
85,2,19,36,VGCF
86,2,268,37,VGCF
87,2,150,38,VGCF
88,2,326,39,VGCF
89,2,312,40,VGCF
90,2,116,41,VGCF
91,2,174,42,VGCF
92,2,323,43,VGCF
93,2,98,44,VGCF
94,2,692,45,VGCF
95,2,347,46,VGCF
96,2,508,47,VGCF
97,2,740,48,VGCF
98,2,475,49,VGCF
99,2,203,50,VGCF
100,3,316,1,VGCF
101,3,750,2,VGCF
102,3,332,3,VGCF
103,3,269,4,VGCF
104,3,272,5,VGCF
105,3,887,6,VGCF
106,3,310,7,VGCF
107,3,754,8,VGCF
108,3,354,9,VGCF
109,3,898,10,VGCF
110,3,879,11,VGCF
111,3,315,12,VGCF
112,3,300,13,VGCF
113,3,331,14,VGCF
114,3,350,15,VGCF
115,3,334,16,VGCF
116,3,690,17,VGCF
117,3,307,18,VGCF
118,3,751,19,VGCF
119,3,886,20,VGCF
120,3,313,21,VGCF
121,3,360,22,VGCF
122,3,328,23,VGCF
123,3,312,24,VGCF
124,3,902,25,VGCF
125,3,327,26,VGCF
126,3,294,27,VGCF
127,3,678,28,VGCF
128,3,270,29,VGCF
129,3,262,30,VGCF
130,3,304,31,VGCF
131,3,292,32,VGCF
132,3,689,33,VGCF
133,3,311,34,VGCF
134,3,305,35,VGCF
135,3,682,36,VGCF
136,3,286,37,VGCF
137,3,882,38,VGCF
138,3,299,39,VGCF
139,3,242,40,VGCF
140,3,343,41,VGCF
141,3,301,42,VGCF
142,3,1176,43,VGCF
143,3,289,44,VGCF
144,3,1062,45,VGCF
145,3,691,46,VGCF
146,3,908,47,VGCF
147,3,752,48,VGCF
148,3,245,49,VGCF
149,3,538,50,VGCF
150,4,350,1,VGCF
151,4,748,2,VGCF
152,4,260,3,VGCF
153,4,876,4,VGCF
154,4,1022,5,VGCF
155,4,895,6,VGCF
156,4,688,7,VGCF
157,4,286,8,VGCF
158,4,302,9,VGCF
159,4,321,10,VGCF
160,4,1025,11,VGCF
161,4,879,12,VGCF
162,4,294,13,VGCF
163,4,289,14,VGCF
164,4,1296,15,VGCF
165,4,343,16,VGCF
166,4,342,17,VGCF
167,4,264,18,VGCF
168,4,181,19,VGCF
169,4,751,20,VGCF
170,4,1159,21,VGCF
171,4,1175,22,VGCF
172,4,1431,23,VGCF
173,4,881,24,VGCF
174,4,299,25,VGCF
175,4,346,26,VGCF
176,4,539,27,VGCF
177,4,270,28,VGCF
178,4,1012,29,VGCF
179,4,288,30,VGCF
180,4,880,31,VGCF
181,4,682,32,VGCF
182,4,873,33,VGCF
183,4,678,34,VGCF
184,4,1678,35,VGCF
185,4,250,36,VGCF
186,4,310,37,VGCF
187,4,333,38,VGCF
188,4,749,39,VGCF
189,4,908,40,VGCF
190,4,293,41,VGCF
191,4,1013,42,VGCF
192,4,268,43,VGCF
193,4,991,44,VGCF
194,4,249,45,VGCF
195,4,882,46,VGCF
196,4,1176,47,VGCF
197,4,752,48,VGCF
198,4,475,49,VGCF
199,4,307,50,VGCF
200,5,561,1,VGCF
201,5,559,2,VGCF
202,5,441,3,VGCF
203,5,132,4,VGCF
204,5,403,5,VGCF
205,5,217,6,VGCF
206,5,433,7,VGCF
207,5,176,8,VGCF
208,5,53,9,VGCF
209,5,91,10,VGCF
210,5,98,11,VGCF
211,5,655,12,VGCF
212,5,154,13,VGCF
213,5,97,14,VGCF
214,5,444,15,VGCF
215,5,576,16,VGCF
216,5,179,17,VGCF
217,5,496,18,VGCF
218,5,191,19,VGCF
219,5,68,20,VGCF
220,5,625,21,VGCF
221,5,28,22,VGCF
222,5,265,23,VGCF
223,5,684,24,VGCF
224,5,173,25,VGCF
225,5,483,26,VGCF
226,5,69,27,VGCF
227,5,445,28,VGCF
228,5,202,29,VGCF
229,5,82,30,VGCF
230,5,393,31,VGCF
231,5,185,32,VGCF
232,5,423,33,VGCF
233,5,81,34,VGCF
234,5,211,35,VGCF
235,5,633,36,VGCF
236,5,196,37,VGCF
237,5,164,38,VGCF
238,5,2,39,VGCF
239,5,435,40,VGCF
240,5,153,41,VGCF
241,5,364,42,VGCF
242,5,660,43,VGCF
243,5,624,44,VGCF
244,5,143,45,VGCF
245,5,12,46,VGCF
246,5,484,47,VGCF
247,5,735,48,VGCF
248,5,79,49,VGCF
249,5,436,50,VGCF
250,6,483,1,VGCF
251,6,663,2,VGCF
252,6,136,3,VGCF
253,6,357,4,VGCF
254,6,648,5,VGCF
255,6,199,6,VGCF
256,6,318,7,VGCF
257,6,521,8,VGCF
258,6,488,9,VGCF
259,6,180,10,VGCF
260,6,131,11,VGCF
261,6,484,12,VGCF
262,6,97,13,VGCF
263,6,657,14,VGCF
264,6,487,15,VGCF
265,6,65,16,VGCF
266,6,69,17,VGCF
267,6,196,18,VGCF
268,6,653,19,VGCF
269,6,70,20,VGCF
270,6,432,21,VGCF
271,6,705,22,VGCF
272,6,45,23,VGCF
273,6,197,24,VGCF
274,6,528,25,VGCF
275,6,23,26,VGCF
276,6,100,27,VGCF
277,6,187,28,VGCF
278,6,154,29,VGCF
279,6,275,30,VGCF
280,6,582,31,VGCF
281,6,638,32,VGCF
282,6,204,33,VGCF
283,6,83,34,VGCF
284,6,480,35,VGCF
285,6,181,36,VGCF
286,6,511,37,VGCF
287,6,238,38,VGCF
288,6,509,39,VGCF
289,6,673,40,VGCF
290,6,671,41,VGCF
291,6,659,42,VGCF
292,6,66,43,VGCF
293,6,171,44,VGCF
294,6,603,45,VGCF
295,6,479,46,VGCF
296,6,443,47,VGCF
297,6,430,48,VGCF
298,6,262,49,VGCF
299,6,423,50,VGCF
300,7,483,1,VGCF
301,7,191,2,VGCF
302,7,183,3,VGCF
303,7,200,4,VGCF
304,7,196,5,VGCF
305,7,174,6,VGCF
306,7,127,7,VGCF
307,7,154,8,VGCF
308,7,208,9,VGCF
309,7,675,10,VGCF
310,7,1110,11,VGCF
311,7,185,12,VGCF
312,7,7,13,VGCF
313,7,172,14,VGCF
314,7,177,15,VGCF
315,7,404,16,VGCF
316,7,959,17,VGCF
317,7,89,18,VGCF
318,7,423,19,VGCF
319,7,176,20,VGCF
320,7,195,21,VGCF
321,7,480,22,VGCF
322,7,735,23,VGCF
323,7,428,24,VGCF
324,7,53,25,VGCF
325,7,942,26,VGCF
326,7,501,27,VGCF
327,7,210,28,VGCF
328,7,28,29,VGCF
329,7,657,30,VGCF
330,7,81,31,VGCF
331,7,496,32,VGCF
332,7,188,33,VGCF
333,7,653,34,VGCF
334,7,82,35,VGCF
335,7,525,36,VGCF
336,7,654,37,VGCF
337,7,209,38,VGCF
338,7,95,39,VGCF
339,7,435,40,VGCF
340,7,528,41,VGCF
341,7,181,42,VGCF
342,7,432,43,VGCF
343,7,479,44,VGCF
344,7,520,45,VGCF
345,7,650,46,VGCF
346,7,153,47,VGCF
347,7,705,48,VGCF
348,7,182,49,VGCF
349,7,647,50,VGCF
350,8,183,1,VGCF
351,8,176,2,VGCF
352,8,62,3,VGCF
353,8,550,4,VGCF
354,8,385,5,VGCF
355,8,234,6,VGCF
356,8,159,7,VGCF
357,8,22,8,VGCF
358,8,449,9,VGCF
359,8,219,10,VGCF
360,8,182,11,VGCF
361,8,561,12,VGCF
362,8,180,13,VGCF
363,8,89,14,VGCF
364,8,203,15,VGCF
365,8,554,16,VGCF
366,8,210,17,VGCF
367,8,576,18,VGCF
368,8,230,19,VGCF
369,8,135,20,VGCF
370,8,211,21,VGCF
371,8,200,22,VGCF
372,8,172,23,VGCF
373,8,175,24,VGCF
374,8,226,25,VGCF
375,8,79,26,VGCF
376,8,391,27,VGCF
377,8,68,28,VGCF
378,8,2,29,VGCF
379,8,578,30,VGCF
380,8,436,31,VGCF
381,8,526,32,VGCF
382,8,265,33,VGCF
383,8,98,34,VGCF
384,8,27,35,VGCF
385,8,157,36,VGCF
386,8,64,37,VGCF
387,8,194,38,VGCF
388,8,625,39,VGCF
389,8,665,40,VGCF
390,8,73,41,VGCF
391,8,53,42,VGCF
392,8,164,43,VGCF
393,8,636,44,VGCF
394,8,161,45,VGCF
395,8,185,46,VGCF
396,8,50,47,VGCF
397,8,196,48,VGCF
398,8,1240,49,VGCF
399,8,515,50,VGCF
400,9,127,1,VGCF
401,9,1,2,VGCF
402,9,237,3,VGCF
403,9,181,4,VGCF
404,9,100,5,VGCF
405,9,174,6,VGCF
406,9,357,7,VGCF
407,9,423,8,VGCF
408,9,196,9,VGCF
409,9,673,10,VGCF
410,9,318,11,VGCF
411,9,588,12,VGCF
412,9,8,13,VGCF
413,9,527,14,VGCF
414,9,203,15,VGCF
415,9,121,16,VGCF
